Country,Year,AluminiumProduction,BauxiteProduction,CopperProduction,GoldProduction,HeightGini,Height,IronOreProduction,LeadProduction,ManganeseProduction,NickelProduction,SilverProduction,TinProduction,TungstenProduction,ZincProduction
BOL,2011,,,4.176,6.513,,,0.0,100.051,,,1215.586,20.373,0.0,0.0
BOL,2012,,,8.653,6.973,,,0.0,81.1,,,1207.0,19.7,0.0,0.0
BRA,1681,,,,1.5,,,,,,,0.0,,,
BRA,1682,,,,1.5,,,,,,,0.0,,,
BRA,1683,,,,1.5,,,,,,,0.0,,,
BRA,1684,,,,1.5,,,,,,,0.0,,,
BRA,1685,,,,1.5,,,,,,,0.0,,,
BRA,1686,,,,1.5,,,,,,,0.0,,,
BRA,1687,,,,1.5,,,,,,,0.0,,,
BRA,1688,,,,1.5,,,,,,,0.0,,,
BRA,1689,,,,1.5,,,,,,,0.0,,,
BRA,1690,,,,1.5,,,,,,,0.0,,,
BRA,1691,,,,1.5,,,,,,,0.0,,,
BRA,1692,,,,1.5,,,,,,,0.0,,,
BRA,1693,,,,1.5,,,,,,,0.0,,,
BRA,1694,,,,1.5,,,,,,,0.0,,,
BRA,1695,,,,1.5,,,,,,,0.0,,,
BRA,1696,,,,1.5,,,,,,,0.0,,,
BRA,1697,,,,1.5,,,,,,,0.0,,,
BRA,1698,,,,1.5,,,,,,,0.0,,,
BRA,1699,,,,1.5,,,,,,,0.0,,,
BRA,1700,,,,1.5,,,,,,,0.0,0.0,,
BRA,1701,,,,2.8,,,,,,,0.0,0.0,,
BRA,1702,,,,2.8,,,,,,,0.0,0.0,,
BRA,1703,,,,2.8,,,,,,,0.0,0.0,,
BRA,1704,,,,2.8,,,,,,,0.0,0.0,,
BRA,1705,,,,2.8,,,,0.0,,,0.0,0.0,,0.0
BRA,1706,,,,2.8,,,,,,,0.0,0.0,,
BRA,1707,,,,2.8,,,,,,,0.0,0.0,,
BRA,1708,,,,2.8,,,,,,,0.0,0.0,,
BRA,1709,,,,2.8,,,,,,,0.0,0.0,,
BRA,1710,,,,2.8,,,,,,,0.0,0.0,,
BRA,1711,,,,2.8,,,,,,,0.0,0.0,,
BRA,1712,,,,2.8,,,,,,,0.0,0.0,,
BRA,1713,,,,2.8,,,,,,,0.0,0.0,,
BRA,1714,,,,2.8,,,,,,,0.0,0.0,,
BRA,1715,,,,2.8,,,,,,,0.0,0.0,,
BRA,1716,,,,2.8,,,,,,,0.0,0.0,,
BRA,1717,,,,2.8,,,,,,,0.0,0.0,,
BRA,1718,,,,2.8,,,,,,,0.0,0.0,,
BRA,1719,,,,2.8,,,,,,,0.0,0.0,,
BRA,1720,,,,2.8,,,,,,,0.0,0.0,,
BRA,1721,,,,8.9,,,,,,,0.0,0.0,,
BRA,1722,,,,8.9,,,,,,,0.0,0.0,,
BRA,1723,,,,8.9,,,,,,,0.0,0.0,,
BRA,1724,,,,8.9,,,,,,,0.0,0.0,,
BRA,1725,,,,8.9,,,,0.0,,,0.0,0.0,,0.0
BRA,1726,,,,8.9,,,,,,,0.0,0.0,,
BRA,1727,,,,8.9,,,,,,,0.0,0.0,,
BRA,1728,,,0.0,8.9,,,,,,,0.0,0.0,,
BRA,1729,,,0.0,8.9,,,,,,,0.0,0.0,,
BRA,1730,,,0.0,8.9,,,,,,,0.0,0.0,,
BRA,1731,,,0.0,8.9,,,,,,,0.0,0.0,,
BRA,1732,,,0.0,8.9,,,,,,,0.0,0.0,,
BRA,1733,,,0.0,8.9,,,,,,,0.0,0.0,,
BRA,1734,,,0.0,8.9,,,,,,,0.0,0.0,,
BRA,1735,,,0.0,8.9,,,,,,,0.0,0.0,,
BRA,1736,,,0.0,8.9,,,,,,,0.0,0.0,,
BRA,1737,,,0.0,8.9,,,,,,,0.0,0.0,,
BRA,1738,,,0.0,8.9,,,,,,,0.0,0.0,,
BRA,1739,,,0.0,8.9,,,,,,,0.0,0.0,,
BRA,1740,,,0.0,8.9,,,,,,,0.0,0.0,,
BRA,1741,,,0.0,14.6,,,,,,,0.0,0.0,,
BRA,1742,,,0.0,14.6,,,,,,,0.0,0.0,,
BRA,1743,,,0.0,14.6,,,,,,,0.0,0.0,,
BRA,1744,,,0.0,14.6,,,,,,,0.0,0.0,,
BRA,1745,,,0.0,14.6,,,,,,,0.0,0.0,,
BRA,1746,,,0.0,14.6,,,,,,,0.0,0.0,,
BRA,1747,,,0.0,14.6,,,,,,,0.0,0.0,,
BRA,1748,,,0.0,14.6,,,,,,,0.0,0.0,,
BRA,1749,,,0.0,14.6,,,,,,,0.0,0.0,,
BRA,1750,,,0.0,14.6,,,,,,,0.0,0.0,,
BRA,1751,,,0.0,14.6,,,,,,,0.0,0.0,,
BRA,1752,,,0.0,14.6,,,,,,,0.0,0.0,,
BRA,1753,,,0.0,14.6,,,,,,,0.0,0.0,,
BRA,1754,,,0.0,14.6,,,,,,,0.0,0.0,,
BRA,1755,,,0.0,14.6,,,,0.0,,,0.0,0.0,,0.0
BRA,1756,,,0.0,14.6,,,,,,,0.0,0.0,,
BRA,1757,,,0.0,14.6,,,,,,,0.0,0.0,,
BRA,1758,,,0.0,14.6,,,,,,,0.0,0.0,,
BRA,1759,,,0.0,14.6,,,,,,,0.0,0.0,,
BRA,1760,,,0.0,14.6,,,,,,,0.0,0.0,,
BRA,1761,,,0.0,10.4,,,,,,,0.0,0.0,,
BRA,1762,,,0.0,10.4,,,,,,,0.0,0.0,,
BRA,1763,,,0.0,10.4,,,,,,,0.0,0.0,,
BRA,1764,,,0.0,10.4,,,,,,,0.0,0.0,,
BRA,1765,,,0.0,10.4,,,,,,,0.0,0.0,,
BRA,1766,,,0.0,10.4,,,,,,,0.0,0.0,,
BRA,1767,,,0.0,10.4,,,,,,,0.0,0.0,,
BRA,1768,,,0.0,10.4,,,,,,,0.0,0.0,,
BRA,1769,,,0.0,10.4,,,,,,,0.0,0.0,,
BRA,1770,,,0.0,10.4,,,,0.0,,,0.0,0.0,,0.0
BRA,1771,,,0.0,10.4,,,,,,,0.0,0.0,,
BRA,1772,,,0.0,10.4,,,,,,,0.0,0.0,,
BRA,1773,,,0.0,10.4,,,,,,,0.0,0.0,,
BRA,1774,,,0.0,10.4,,,,,,,0.0,0.0,,
BRA,1775,,,0.0,10.4,,,,,,,0.0,0.0,,
BRA,1776,,,0.0,10.4,,,,,,,0.0,0.0,,
BRA,1777,,,0.0,10.4,,,,,,,0.0,0.0,,
BRA,1778,,,0.0,10.4,,,,,,,0.0,0.0,,
BRA,1779,,,0.0,10.4,,,,,,,0.0,0.0,,
BRA,1780,,,0.0,10.4,,,,,,,0.0,0.0,,
BRA,1781,,,0.0,5.5,,,,,,,0.0,0.0,,
BRA,1782,,,0.0,5.5,,,,,,,0.0,0.0,,
BRA,1783,,,0.0,5.5,,,,,,,0.0,0.0,,
BRA,1784,,,0.0,5.5,,,,,,,0.0,0.0,,
BRA,1785,,,0.0,5.5,,,,0.0,,,0.0,0.0,,0.0
BRA,1786,,,0.0,5.5,,,,,,,0.0,0.0,,
BRA,1787,,,0.0,5.5,,,,,,,0.0,0.0,,
BRA,1788,,,0.0,5.5,,,,,,,0.0,0.0,,
BRA,1789,,,0.0,5.5,,,,,,,0.0,0.0,,
BRA,1790,,,0.0,5.5,,,,,,,0.0,0.0,,
BRA,1791,,,0.0,5.5,,,,,,,0.0,0.0,,
BRA,1792,,,0.0,5.5,,,,,,,0.0,0.0,,
BRA,1793,,,0.0,5.5,,,,,,,0.0,0.0,,
BRA,1794,,,0.0,5.5,,,,,,,0.0,0.0,,
BRA,1795,,,0.0,5.5,,,,0.0,,,0.0,0.0,,0.0
BRA,1796,,,0.0,5.5,,,,0.0,,,0.0,0.0,,0.0
BRA,1797,,,0.0,5.5,,,,0.0,,,0.0,0.0,,0.0
BRA,1798,,,0.0,5.5,,,,0.0,,,0.0,0.0,,0.0
BRA,1799,,,0.0,5.5,,,,0.0,,,0.0,0.0,,0.0
BRA,1800,,,0.0,5.5,,,,0.0,,,0.0,0.0,,0.0
BRA,1801,,,0.0,3.8,,,,0.0,,,0.0,0.0,,0.0
BRA,1802,,,0.0,3.8,,,,0.0,,,0.0,0.0,,0.0
BRA,1803,,,0.0,3.8,,,,0.0,,,0.0,0.0,,0.0
BRA,1804,,,0.0,3.8,,,,0.0,,,0.0,0.0,,0.0
BRA,1805,,,0.0,3.8,,,,0.0,,,0.0,0.0,,0.0
BRA,1806,,,0.0,3.8,,,,0.0,,,0.0,0.0,,0.0
BRA,1807,,,0.0,3.8,,,,0.0,,,0.0,0.0,,0.0
BRA,1808,,,0.0,3.8,,,,0.0,,,0.0,0.0,,0.0
BRA,1809,,,0.0,3.8,,,,0.0,,,0.0,0.0,,0.0
BRA,1810,,,0.0,3.8,48.5998,164.3,,0.0,,,0.0,0.0,,0.0
BRA,1811,,,0.0,1.8,,,,0.0,,,0.0,0.0,,0.0
BRA,1812,,,0.0,1.8,,,,0.0,,,0.0,0.0,,0.0
BRA,1813,,,0.0,1.8,,,,0.0,,,0.0,0.0,,0.0
BRA,1814,,,0.0,1.8,,,,0.0,,,0.0,0.0,,0.0
BRA,1815,,,0.0,1.8,,,,0.0,,,0.0,0.0,,0.0
BRA,1816,,,0.0,1.8,,,,0.0,,,0.0,0.0,,0.0
BRA,1817,,,0.0,1.8,,,,0.0,,,0.0,0.0,,0.0
BRA,1818,,,0.0,1.8,,,,0.0,,,0.0,0.0,,0.0
BRA,1819,,,0.0,1.8,,,,0.0,,,0.0,0.0,,0.0
BRA,1820,,,0.0,2.2,58.5816,164.3,0.0,0.0,,,0.0,0.0,,0.0
BRA,1821,,,0.0,2.2,,,0.0,0.0,,,0.0,0.0,,0.0
BRA,1822,,,0.0,2.2,,,0.0,0.0,,,0.0,0.0,,0.0
BRA,1823,,,0.0,2.2,,,0.0,0.0,,,0.0,0.0,,0.0
BRA,1824,,,0.0,2.2,,,0.0,0.0,,,0.0,0.0,,0.0
BRA,1825,,,0.0,2.2,,,0.0,0.0,,,0.0,0.0,,0.0
BRA,1826,,,0.0,2.2,,,0.0,0.0,,,0.0,0.0,,0.0
BRA,1827,,,0.0,2.2,,,0.0,0.0,,,0.0,0.0,,0.0
BRA,1828,,,0.0,2.2,,,0.0,0.0,,,0.0,0.0,,0.0
BRA,1829,,,0.0,2.2,,,0.0,0.0,,,0.0,0.0,,0.0
BRA,1830,,,0.0,2.2,57.307,164.8,0.0,0.0,,,0.0,0.0,,0.0
BRA,1831,,,0.0,3.0,,,0.0,0.0,,,0.0,0.0,,0.0
BRA,1832,,,0.0,3.0,,,0.0,0.0,,,0.0,0.0,,0.0
BRA,1833,,,0.0,3.0,,,0.0,0.0,,,0.0,0.0,,0.0
BRA,1834,,,0.0,3.0,,,0.0,0.0,,,0.0,0.0,,0.0
BRA,1835,,,0.0,3.0,,,0.0,0.0,0.0,,0.0,0.0,,0.0
BRA,1836,,,0.0,3.0,,,0.0,0.0,0.0,,0.0,0.0,,0.0
BRA,1837,,,0.0,3.0,,,0.0,0.0,0.0,,0.0,0.0,,0.0
BRA,1838,,,0.0,3.0,,,0.0,0.0,0.0,,0.0,0.0,,0.0
BRA,1839,,,0.0,3.0,,,0.0,0.0,0.0,,0.0,0.0,,0.0
BRA,1840,,,0.0,3.0,54.1792,164.6,0.0,0.0,0.0,,0.0,0.0,,0.0
BRA,1841,,,0.0,2.4,,,0.0,0.0,0.0,,0.0,0.0,,0.0
BRA,1842,,,0.0,2.4,,,0.0,0.0,0.0,,0.0,0.0,,0.0
BRA,1843,,,0.0,2.4,,,0.0,0.0,0.0,,0.0,0.0,,0.0
BRA,1844,,,0.0,2.4,,,0.0,0.0,0.0,,0.0,0.0,,0.0
BRA,1845,,,0.0,2.4,,,0.0,0.0,0.0,,0.0,0.0,,0.0
BRA,1846,,,0.0,2.4,,,0.0,0.0,0.0,,0.0,0.0,,0.0
BRA,1847,,,0.0,2.4,,,0.0,0.0,0.0,,0.0,0.0,,0.0
BRA,1848,,,0.0,2.4,,,0.0,0.0,0.0,,0.0,0.0,,0.0
BRA,1849,,,0.0,2.4,,,0.0,0.0,0.0,,0.0,0.0,,0.0
BRA,1850,0.0,,0.0,2.4,51.8647,164.5,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
BRA,1851,0.0,,0.0,2.2,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
BRA,1852,0.0,,0.0,2.2,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
BRA,1853,0.0,,0.0,2.2,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
BRA,1854,0.0,,0.0,2.2,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
BRA,1855,0.0,,0.0,2.2,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
BRA,1856,0.0,,0.0,2.1,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
BRA,1857,0.0,,0.0,2.1,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
BRA,1858,0.0,,0.0,2.1,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
BRA,1859,0.0,,0.0,2.1,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
BRA,1860,0.0,,0.0,2.1,49.8667,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRA,1861,0.0,,0.0,2.4,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRA,1862,0.0,,0.0,2.4,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRA,1863,0.0,,0.0,2.4,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRA,1864,0.0,,0.0,2.4,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRA,1865,0.0,,0.0,2.4,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRA,1866,0.0,,0.0,1.8,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRA,1867,0.0,,0.0,1.8,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRA,1868,0.0,,0.0,1.8,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRA,1869,0.0,,0.0,1.8,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRA,1870,0.0,,0.0,1.8,49.8544,166.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRA,1871,0.0,,0.0,1.7,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRA,1872,0.0,,0.0,1.7,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRA,1873,0.0,,0.0,1.7,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRA,1874,0.0,,0.0,1.7,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRA,1875,0.0,,0.0,1.7,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRA,1876,0.0,,0.0,1.6,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRA,1877,0.0,,0.0,1.6,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRA,1878,0.0,,0.0,1.6,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRA,1879,0.0,,0.0,1.6,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRA,1880,0.0,0.0,0.0,1.6,47.093,166.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRA,1881,0.0,0.0,0.0,1.1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRA,1882,0.0,0.0,0.0,1.1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRA,1883,0.0,0.0,0.0,1.1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRA,1884,0.0,0.0,0.0,1.1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRA,1885,0.0,0.0,0.0,1.1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRA,1886,0.0,0.0,0.0,0.9,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRA,1887,0.0,0.0,0.0,0.9,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRA,1888,0.0,0.0,0.0,0.9,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRA,1889,0.0,0.0,0.0,0.9,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRA,1890,0.0,0.0,0.0,0.9,53.182,167.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRA,1891,0.0,0.0,0.0,2.3,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRA,1892,0.0,0.0,0.0,2.3,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRA,1893,0.0,0.0,0.0,2.3,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRA,1894,0.0,0.0,0.0,3.2,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRA,1895,0.0,0.0,0.0,3.3,,,0.0,0.0,6.8,0.0,0.0,0.0,0.0,0.0
BRA,1896,0.0,0.0,0.0,1.5,,,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0
BRA,1897,0.0,0.0,0.0,1.8,,,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0
BRA,1898,0.0,0.0,0.0,2.4,,,0.0,0.0,29.6,0.0,0.0,0.0,0.0,0.0
BRA,1899,0.0,0.0,0.0,3.2,,,0.0,0.0,62.2,0.0,0.0,0.0,0.0,0.0
BRA,1900,0.0,0.0,0.0,4.2,55.278,167.5,0.0,0.0,108.2,0.0,0.0,0.0,0.0,0.0
BRA,1901,0.0,0.0,0.0,4.2,,,0.0,0.0,100.4,0.0,0.0,0.0,0.0,0.0
BRA,1902,0.0,0.0,0.0,3.1,,,0.0,0.0,157.3,0.0,0.0,0.0,0.0,0.0
BRA,1903,0.0,0.0,0.0,3.4,,,0.0,0.0,161.9,0.0,0.0,0.0,0.0,0.0
BRA,1904,0.0,0.0,0.0,3.0,,,0.0,0.0,208.3,0.0,0.0,0.0,0.0,0.0
BRA,1905,0.0,0.0,0.0,3.0,,,0.0,0.0,224.4,0.0,0.0,0.0,0.0,0.0
BRA,1906,0.0,0.0,0.0,3.6,,,0.0,0.0,121.3,0.0,0.0,0.0,0.0,0.0
BRA,1907,0.0,0.0,0.0,3.0,,,0.0,0.0,236.8,0.0,0.0,0.0,0.0,0.0
BRA,1908,0.0,0.0,0.0,3.3,,,0.0,0.0,166.1,0.0,0.0,0.0,0.0,0.0
BRA,1909,0.0,0.0,0.0,3.4,,,0.0,0.0,240.8,0.0,0.0,0.0,0.0,0.0
BRA,1910,0.0,0.0,0.0,2.9,58.0472,166.486,0.0,0.0,254.0,0.0,0.0,0.0,0.0,0.0
BRA,1911,0.0,0.0,0.0,5.7,,,0.0,0.0,213.0,0.0,0.0,0.0,0.0,0.0
BRA,1912,0.0,0.0,0.0,5.4,,,0.0,0.0,154.9,0.0,0.0,0.0,0.0,0.0
BRA,1913,0.0,0.0,0.0,3.4,,,0.0,0.0,122.3,0.0,0.0,0.0,0.0,0.0
BRA,1914,0.0,0.0,0.0,3.2,,,0.0,0.0,183.6,0.0,0.0,0.0,0.0,0.0
BRA,1915,0.0,0.0,0.0,3.6,,,0.0,0.0,288.6,0.0,0.0,0.0,0.0,0.0
BRA,1916,0.0,0.0,0.0,4.3,,,0.0,0.0,503.0,0.0,0.0,0.0,0.005080235,0.0
BRA,1917,0.0,0.0,0.0,4.5,,,0.0,0.0,532.7,0.0,0.0,0.0,0.0,0.0
BRA,1918,0.0,0.0,0.0,4.2,,,0.0,0.0,393.3,0.0,0.0,0.0,0.0,0.0
BRA,1919,0.0,0.0,0.0,3.0,,,0.0,0.0,324.9,0.0,0.0,0.0,0.0,0.0
BRA,1920,0.0,0.0,0.0,3.9,70.1389,166.6,0.0,0.0,453.6,0.0,0.0,0.0,0.0,0.0
BRA,1921,0.0,0.0,0.0,4.0,,,0.0,0.0,275.6,0.0,0.0,0.0,0.0,0.0
BRA,1922,0.0,0.0,0.0,4.6,,,0.0,0.0,340.6,0.0,0.0,0.0,0.0,0.0
BRA,1923,0.0,0.0,0.0,4.0,,,0.0,0.0,235.8,0.0,0.0,0.0,0.0,0.0
BRA,1924,0.0,0.0,0.0,4.5,,,0.0,0.0,159.2,0.0,0.0,0.0,0.0,0.0
BRA,1925,0.0,0.0,0.0,3.4,,,0.0,0.0,311.8,0.0,0.0,0.0,0.0,0.0
BRA,1926,0.0,0.0,0.0,3.2,,,0.0,0.0,260.5,0.0,0.0,0.0,0.0,0.0
BRA,1927,0.0,0.0,0.0,3.2,,,0.0,0.0,273.5,0.0,0.0,0.0,0.0,0.0
BRA,1928,0.0,0.0,0.0,3.0,,,0.0,0.0,173.7,0.0,0.0,0.0,0.0,0.0
BRA,1929,0.0,0.0,0.0,3.7,,,0.0,0.0,140.8,0.0,0.0,0.0,0.0,0.0
BRA,1930,0.0,0.0,0.0,4.2,,167.0,0.0,0.5,92.2,0.0,0.0,0.0,0.0,0.0
BRA,1931,0.0,0.0,0.0,3.9,,,0.0,0.7,45.9,0.0,0.0,0.0,0.0,0.0
BRA,1932,0.0,0.0,0.0,3.7,,,0.0,0.5,10.0,0.0,0.0,0.0,0.0,0.0
BRA,1933,0.0,0.0,0.0,3.7,,,0.0,0.1,11.9,0.0,0.0,0.0,0.0,0.0
BRA,1934,0.0,0.0,0.0,3.5,,,0.0,0.1,1.1,0.0,0.0,0.0,0.0,0.0
BRA,1935,0.0,0.0,0.0,3.7,,,0.0,0.1,29.1,0.0,0.0,0.0,0.0,0.0
BRA,1936,0.0,7.0,0.0,3.9,,,0.11,0.1,55.9,0.0,0.0,0.0,0.0,0.0
BRA,1937,0.0,9.0,0.0,4.5,,,0.242,0.2,126.0,0.0,0.0,0.0,0.0,0.0
BRA,1938,0.0,13.0,0.0,4.4,,,0.486,0.5,146.9,0.0,0.0,0.0,0.0,0.0
BRA,1939,0.0,9.0,0.0,4.6,,,0.363,0.6,123.7,0.0,0.0,0.0,0.0,0.0
BRA,1940,0.0,6.0,0.0,4.7,,167.1,0.404,0.2,150.4,0.0,0.0,0.0,0.0,0.0
BRA,1941,0.0,13.0,0.0,4.6,,,0.828,0.0,216.7,0.0,0.0,0.0,0.0,0.0
BRA,1942,0.0,30.0,0.0,4.9,,,0.704,0.0,170.4,0.0,0.0,0.0,0.0,0.0
BRA,1943,0.0,69.0,0.0,5.0,,,0.811,0.0,122.8,0.0,0.0,0.174760068,0.9,0.0
BRA,1944,0.0,15.0,0.0,5.2,,,0.77,0.0,113.9,0.0,0.0,0.156471224,1.5,0.0
BRA,1945,0.0,20.0,0.0,5.1,,,0.65,0.0,119.0,0.0,0.0,0.123957723,1.5,0.0
BRA,1946,0.0,4.0,0.0,4.4,,,0.583,0.0,82.7,0.0,0.0,0.273316618,1.1,0.0
BRA,1947,0.0,7.0,0.0,4.2,,,0.611,0.0,81.1,0.0,0.0,0.26620429,0.9,0.0
BRA,1948,0.0,15.0,0.0,4.1,,,1.572,0.0,78.7,0.0,0.0,0.174760068,0.8,0.0
BRA,1949,0.0,16.0,0.0,3.7,,,1.888,0.0,101.8,0.0,0.0,0.209305663,0.4,0.0
BRA,1950,0.0,19.0,0.0,4.0,49.1947,168.2,1.987,0.0,86.0,0.0,0.0,0.182888444,0.4,0.0
BRA,1951,0.0,19.0,0.0,4.2,,,2.407,0.0,89.6,0.0,0.0,0.200161241,1.0,0.0
BRA,1952,0.0,14.0,0.0,4.3,,,3.162,0.0,109.7,0.0,0.0,0.232674742,0.8,0.0
BRA,1953,1.2,19.0,0.0,3.6,,,3.617,2.9,101.8,0.0,0.0,0.212353804,0.9,0.0
BRA,1954,1.5,28.0,0.0,3.7,,,3.071,2.7,71.5,0.0,0.0,0.182888444,0.8,0.0
BRA,1955,1.7,45.0,0.0,3.4,,,3.382,3.7,93.5,0.0,0.0,0.0,0.6,0.0
BRA,1956,6.3,70.0,0.0,3.8,,,4.075,3.5,136.7,0.0,0.0,0.0,0.8,0.0
BRA,1957,8.9,64.0,0.0,3.8,,,4.977,3.5,403.9,0.1,0.0,0.3,0.6,0.0
BRA,1958,11.9,70.0,0.0,3.6,,,5.185,5.8,388.2,0.1,0.0,0.4,1.3,0.0
BRA,1959,18.1,97.0,0.0,3.5,,,8.841,5.5,454.5,0.1,0.0,0.5,1.0,0.0
BRA,1960,18.2,121.0,0.0,3.7,49.0626,169.0,9.345,10.0,438.3,0.1,0.0,1.6,0.8,0.0
BRA,1961,20.0,111.0,0.0,3.8,,,10.221,4.9,447.2,0.1,0.0,0.6,0.6,0.0
BRA,1962,20.1,191.0,0.0,4.0,,,10.778,13.7,515.1,0.3,0.0,0.7,0.6,0.0
BRA,1963,17.6,169.6,0.0,4.1,,,11.218,16.0,551.9,1.0,0.0,1.2,0.3,0.0
BRA,1964,26.6,131.6,0.0,4.4,,,16.96,13.2,593.6,1.0,0.0,1.2,0.2,0.0
BRA,1965,30.4,156.0,0.0,5.6,,,18.159,23.9,658.8,1.1,0.0,1.8,0.3,0.0
BRA,1966,26.9,249.9,0.0,6.1,,,24.818,22.7,634.0,1.0,0.0,1.6,0.3,0.5
BRA,1967,29.7,302.8,0.0,6.1,,,22.661,24.4,572.0,1.1,0.0,1.8,0.4,1.8
BRA,1968,41.5,305.8,0.0,6.1,,,24.776,26.9,842.2,1.0,0.0,1.9,0.5,4.8
BRA,1969,42.9,350.9,0.0,6.0,,,27.959,28.3,1044.7,1.3,0.0,2.0,0.5,5.9
BRA,1970,56.1,509.8,3.8,5.8,49.2569,171.6,36.881,27.8,1201.9,3.0,11.108,3.6,0.6,11.0
BRA,1971,80.6,566.4,5.3,5.1,,,37.486,27.8,1263.9,3.3,19.408,2.1,0.9,16.9
BRA,1972,97.4,764.5,4.5,6.3,,,46.471,29.9,1057.1,3.4,13.81,2.8,0.9,19.0
BRA,1973,111.7,849.2,3.4,6.9,,,55.019,25.9,1141.5,4.1,15.892,3.7,1.0,27.3
BRA,1974,113.6,858.5,3.1,5.9,,,73.955,25.1,1232.0,3.5,16.378,3.6,1.641,33.0
BRA,1975,121.4,969.0,1.9,5.4,,,89.0,26.5,1245.0,3.2,7.323,4.1,1.644,34.0
BRA,1976,139.2,998.0,0.1,4.9,,,92.611,24.5,1268.0,2.3,0.626,5.9,1.685,46.5
BRA,1977,167.0,1352.0,0.0,5.4,,,82.001,24.0,1204.0,4.241,11.583,5.761,2.026,50.5
BRA,1978,186.0,1401.0,0.1,9.4,,,84.985,31.0,1207.0,3.6,15.723,6.32,1.937,60.2
BRA,1979,238.0,2884.0,5.3,4.5,,,104.083,22.0,1236.0,2.964,33.579,6.645,1.934,68.5
BRA,1980,291.0,6688.0,1.4,14.0,,171.7,114.732,22.0,1339.0,4.291,24.394,6.93,1.897,70.0
BRA,1981,256.0,6969.0,7.6,17.0,,,100.0,22.0,1393.0,4.0,23.5,8.297,2.55,78.35
BRA,1982,299.0,6290.0,24.5,26.0,,,93.159,19.0,2225.0,14.451,23.625,8.218,2.602,86.7
BRA,1983,401.0,7199.0,32.1,54.0,,,88.715,19.0,1141.0,15.561,15.112,13.275,1.842,88.0
BRA,1984,455.0,10355.0,35.2,37.0,,,112.057,19.0,1537.0,23.532,25.792,19.957,1.892,85.0
BRA,1985,549.0,9963.0,41.0,30.0,,,128.174,17.0,1105.0,16.473,38.024,26.514,2.05,91.1
BRA,1986,757.0,6463.0,40.2,23.0,,,132.0,14.0,1134.0,17.0,63.616,26.405,1.502,93.3
BRA,1987,843.0,8750.0,40.3,36.0,,,134.493,15.0,979.0,22.092,61.095,28.523,0.634,93.0
